==================================================
HEADER
File name: peer_-AA0001-000000000001.log
Creation Date/Time: 2026-08-08 13:45:15
Last Modified Date/Time: 2026-08-08 21:53:14
==================================================
BODY
Event Type      | Date/Time            | Description
PING_RECV       | 2026-08-08 21:03:57  | Received PING from ('127.0.0.1', 8863)
ANNOUNCE        | 2026-08-08 21:04:20  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:04:21  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:04:22  | Periodic ping
PING_SEND       | 2026-08-08 21:04:22  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:04:22  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.31 ms
PING_RECV       | 2026-08-08 21:04:27  | Received PING from ('127.0.0.1', 8892)
ANNOUNCE        | 2026-08-08 21:04:50  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:04:51  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:04:52  | Periodic ping
PING_SEND       | 2026-08-08 21:04:52  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:04:52  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.16 ms
PING_RECV       | 2026-08-08 21:04:57  | Received PING from ('127.0.0.1', 8904)
SHUTDOWN_INIT   | 2026-08-08 21:05:08  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 21:05:09  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 21:05:10  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 21:05:11  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 21:05:15  | Handshake verified from -AA0001-000000000003
HANDSHAKE_RECV  | 2026-08-08 21:05:18  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:05:40  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:05:40  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:05:40  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:05:40  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:05:41  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:05:41  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:05:41  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:05:42  | [Transferring_These_Files] Handshake successful with -AA0001-000000000003
HEARTBEAT_SYNC  | 2026-08-08 21:05:42  | Periodic ping
PING_SEND       | 2026-08-08 21:05:42  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:05:42  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.00 ms
PING_RECV       | 2026-08-08 21:05:46  | Received PING from ('127.0.0.1', 8950)
ANNOUNCE        | 2026-08-08 21:06:11  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:06:12  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:06:12  | Periodic ping
PING_SEND       | 2026-08-08 21:06:12  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:06:12  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.75 ms
PING_RECV       | 2026-08-08 21:06:16  | Received PING from ('127.0.0.1', 8991)
ANNOUNCE        | 2026-08-08 21:06:41  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:06:42  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:06:42  | Periodic ping
PING_SEND       | 2026-08-08 21:06:42  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:06:43  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.32 ms
PING_RECV       | 2026-08-08 21:06:46  | Received PING from ('127.0.0.1', 9017)
ANNOUNCE        | 2026-08-08 21:07:11  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:07:12  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:07:13  | Periodic ping
PING_SEND       | 2026-08-08 21:07:13  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:07:13  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.20 ms
PING_RECV       | 2026-08-08 21:07:16  | Received PING from ('127.0.0.1', 9043)
ANNOUNCE        | 2026-08-08 21:07:41  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:07:42  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:07:43  | Periodic ping
PING_SEND       | 2026-08-08 21:07:43  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:07:43  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.34 ms
PING_RECV       | 2026-08-08 21:07:46  | Received PING from ('127.0.0.1', 9119)
ANNOUNCE        | 2026-08-08 21:08:11  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:08:12  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:08:13  | Periodic ping
PING_SEND       | 2026-08-08 21:08:13  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:08:13  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 18.91 ms
PING_RECV       | 2026-08-08 21:08:16  | Received PING from ('127.0.0.1', 9138)
ANNOUNCE        | 2026-08-08 21:08:41  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:08:42  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:08:43  | Periodic ping
PING_SEND       | 2026-08-08 21:08:43  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:08:43  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.80 ms
PING_RECV       | 2026-08-08 21:08:46  | Received PING from ('127.0.0.1', 9156)
ANNOUNCE        | 2026-08-08 21:09:11  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:09:12  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:09:13  | Periodic ping
PING_SEND       | 2026-08-08 21:09:13  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:09:13  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 24.07 ms
PING_RECV       | 2026-08-08 21:09:16  | Received PING from ('127.0.0.1', 9171)
ANNOUNCE        | 2026-08-08 21:09:41  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:09:42  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:09:43  | Periodic ping
PING_SEND       | 2026-08-08 21:09:43  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:09:43  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 20.02 ms
PING_RECV       | 2026-08-08 21:09:47  | Received PING from ('127.0.0.1', 9208)
ANNOUNCE        | 2026-08-08 21:10:11  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:10:12  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:10:13  | Periodic ping
PING_SEND       | 2026-08-08 21:10:13  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:10:13  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 18.18 ms
PING_RECV       | 2026-08-08 21:10:17  | Received PING from ('127.0.0.1', 9221)
ANNOUNCE        | 2026-08-08 21:10:41  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:10:42  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:10:43  | Periodic ping
PING_SEND       | 2026-08-08 21:10:43  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:10:43  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 22.96 ms
PING_RECV       | 2026-08-08 21:10:47  | Received PING from ('127.0.0.1', 9240)
ANNOUNCE        | 2026-08-08 21:11:11  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:11:12  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:11:13  | Periodic ping
PING_SEND       | 2026-08-08 21:11:13  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:11:13  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.97 ms
PING_RECV       | 2026-08-08 21:11:17  | Received PING from ('127.0.0.1', 9259)
ANNOUNCE        | 2026-08-08 21:11:41  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:11:42  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:11:43  | Periodic ping
PING_SEND       | 2026-08-08 21:11:43  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:11:43  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.46 ms
PING_RECV       | 2026-08-08 21:11:47  | Received PING from ('127.0.0.1', 9285)
ANNOUNCE        | 2026-08-08 21:12:12  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:12:13  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:12:13  | Periodic ping
PING_SEND       | 2026-08-08 21:12:14  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:12:14  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.02 ms
PING_RECV       | 2026-08-08 21:12:17  | Received PING from ('127.0.0.1', 9315)
ANNOUNCE        | 2026-08-08 21:12:42  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:12:43  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:12:44  | Periodic ping
PING_SEND       | 2026-08-08 21:12:44  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:12:44  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.74 ms
PING_RECV       | 2026-08-08 21:12:47  | Received PING from ('127.0.0.1', 9345)
ANNOUNCE        | 2026-08-08 21:13:12  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:13:13  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:13:14  | Periodic ping
PING_SEND       | 2026-08-08 21:13:14  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:13:14  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.10 ms
PING_RECV       | 2026-08-08 21:13:17  | Received PING from ('127.0.0.1', 9372)
SHUTDOWN_INIT   | 2026-08-08 21:13:21  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 21:13:22  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 21:13:23  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 21:13:24  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 21:13:32  | Handshake verified from -AA0001-000000000003
HANDSHAKE_RECV  | 2026-08-08 21:13:34  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:13:53  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:13:53  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:13:53  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:13:53  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:13:54  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:13:54  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:13:54  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:13:54  | [Transferring_These_Files] Handshake successful with -AA0001-000000000003
HEARTBEAT_SYNC  | 2026-08-08 21:13:55  | Periodic ping
PING_SEND       | 2026-08-08 21:13:55  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:13:55  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.22 ms
PING_RECV       | 2026-08-08 21:14:03  | Received PING from ('127.0.0.1', 9408)
HANDSHAKE_RECV  | 2026-08-08 21:14:12  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:14:23  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:14:24  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:14:25  | Periodic ping
PING_SEND       | 2026-08-08 21:14:25  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:14:25  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.50 ms
PING_RECV       | 2026-08-08 21:14:33  | Received PING from ('127.0.0.1', 9433)
SHUTDOWN_INIT   | 2026-08-08 21:14:34  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 21:14:35  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 21:14:36  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 21:14:38  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 21:14:42  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:15:07  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:15:07  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:15:07  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:15:07  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:15:08  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:15:09  | Periodic ping
PING_SEND       | 2026-08-08 21:15:09  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:15:09  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.86 ms
PING_RECV       | 2026-08-08 21:15:11  | Received PING from ('127.0.0.1', 9471)
ANNOUNCE        | 2026-08-08 21:15:37  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
HANDSHAKE_RECV  | 2026-08-08 21:15:38  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:15:38  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:15:38  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:15:38  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:15:38  | [Transferring_These_Files] Handshake successful with -AA0001-000000000003
HEARTBEAT_SYNC  | 2026-08-08 21:15:39  | Periodic ping
PING_SEND       | 2026-08-08 21:15:39  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:15:39  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.11 ms
PING_RECV       | 2026-08-08 21:15:41  | Received PING from ('127.0.0.1', 9497)
ANNOUNCE        | 2026-08-08 21:16:07  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:16:08  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:16:09  | Periodic ping
PING_SEND       | 2026-08-08 21:16:09  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:16:09  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 18.35 ms
PING_RECV       | 2026-08-08 21:16:11  | Received PING from ('127.0.0.1', 9555)
ANNOUNCE        | 2026-08-08 21:16:37  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:16:38  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:16:39  | Periodic ping
PING_SEND       | 2026-08-08 21:16:39  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:16:39  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.00 ms
PING_RECV       | 2026-08-08 21:16:42  | Received PING from ('127.0.0.1', 9588)
ANNOUNCE        | 2026-08-08 21:17:07  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:17:08  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:17:09  | Periodic ping
PING_SEND       | 2026-08-08 21:17:09  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:17:09  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.96 ms
PING_RECV       | 2026-08-08 21:17:12  | Received PING from ('127.0.0.1', 9611)
ANNOUNCE        | 2026-08-08 21:17:37  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:17:38  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:17:39  | Periodic ping
PING_SEND       | 2026-08-08 21:17:39  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:17:39  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.25 ms
PING_RECV       | 2026-08-08 21:17:42  | Received PING from ('127.0.0.1', 9644)
SHUTDOWN_INIT   | 2026-08-08 21:17:49  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 21:17:53  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 21:17:54  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 21:17:55  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 21:17:58  | Handshake verified from -AA0001-000000000003
HANDSHAKE_RECV  | 2026-08-08 21:18:00  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:18:24  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:18:24  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:18:24  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:18:24  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:18:25  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:18:25  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:18:25  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:18:25  | [Transferring_These_Files] Handshake successful with -AA0001-000000000003
HEARTBEAT_SYNC  | 2026-08-08 21:18:26  | Periodic ping
PING_SEND       | 2026-08-08 21:18:26  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:18:26  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.96 ms
PING_RECV       | 2026-08-08 21:18:29  | Received PING from ('127.0.0.1', 9691)
ANNOUNCE        | 2026-08-08 21:18:54  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:18:55  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:18:56  | Periodic ping
PING_SEND       | 2026-08-08 21:18:56  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:18:56  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.01 ms
PING_RECV       | 2026-08-08 21:18:59  | Received PING from ('127.0.0.1', 9711)
ANNOUNCE        | 2026-08-08 21:19:24  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:19:25  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:19:26  | Periodic ping
PING_SEND       | 2026-08-08 21:19:26  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:19:26  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.06 ms
PING_RECV       | 2026-08-08 21:19:29  | Received PING from ('127.0.0.1', 9728)
ANNOUNCE        | 2026-08-08 21:19:54  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:19:55  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:19:56  | Periodic ping
PING_SEND       | 2026-08-08 21:19:56  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:19:56  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.16 ms
PING_RECV       | 2026-08-08 21:19:59  | Received PING from ('127.0.0.1', 9738)
ANNOUNCE        | 2026-08-08 21:20:24  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:20:25  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:20:26  | Periodic ping
PING_SEND       | 2026-08-08 21:20:26  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:20:26  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.62 ms
PING_RECV       | 2026-08-08 21:20:30  | Received PING from ('127.0.0.1', 9759)
ANNOUNCE        | 2026-08-08 21:20:55  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:20:55  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:20:56  | Periodic ping
PING_SEND       | 2026-08-08 21:20:56  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:20:56  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 21.46 ms
PING_RECV       | 2026-08-08 21:21:00  | Received PING from ('127.0.0.1', 9779)
ANNOUNCE        | 2026-08-08 21:21:25  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:21:26  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:21:26  | Periodic ping
PING_SEND       | 2026-08-08 21:21:27  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:21:27  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.85 ms
PING_RECV       | 2026-08-08 21:21:30  | Received PING from ('127.0.0.1', 9801)
ANNOUNCE        | 2026-08-08 21:21:55  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:21:56  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:21:57  | Periodic ping
PING_SEND       | 2026-08-08 21:21:57  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:21:57  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 26.99 ms
PING_RECV       | 2026-08-08 21:22:00  | Received PING from ('127.0.0.1', 9821)
ANNOUNCE        | 2026-08-08 21:22:25  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
SHUTDOWN_INIT   | 2026-08-08 21:22:25  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 21:22:30  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 21:22:31  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 21:22:32  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 21:22:36  | Handshake verified from -AA0001-000000000003
HANDSHAKE_RECV  | 2026-08-08 21:22:40  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:23:01  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:23:01  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:23:01  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:23:01  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:23:02  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:23:02  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:23:02  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:23:02  | [Transferring_These_Files] Handshake successful with -AA0001-000000000003
HEARTBEAT_SYNC  | 2026-08-08 21:23:03  | Periodic ping
